propension_12m,PC1,PC2,PC3
0,-1.2515594525584017,2.1570378336967906,0.7024527179213516
1,1.6963956143322205,-0.9826251143800847,0.25280192791033906
1,-0.09074850707157962,-1.3100149029446935,-1.441410987745826
0,-1.0375026072674127,-0.7278539473714976,0.8794929441791174
0,-1.8735342902160443,-0.9115986855196905,0.4115543902467623
1,1.8373051489325491,2.0148568736841757,-0.14205300154451425
0,2.6318094927387072,1.8893051210477403,-0.13524098648698116
0,-2.690355398885482,-1.7275535412179714,-3.6172569646306174
0,-3.045465754356568,2.1145759113178966,0.8786678816506512
1,2.5981483561093763,1.885434205044207,-0.12284305116966199
1,0.45648401902063274,-0.9272807550331608,0.37652913940416427
0,-0.9166242916647191,-0.8813052995414924,0.4399127566274226
1,0.5860291961747537,-0.868174316393526,0.4155117906033259
0,0.24699737297526886,-1.5277600195356342,-1.5317894202098548
0,-1.1129811553976756,-0.8967223755902072,0.8209753799007745
1,-2.0269312137528175,-0.9576143330601029,1.244294025936831
0,-0.40337632028610104,2.123282480300372,0.14286256382284673
0,1.2579970905750013,1.6139885592459926,-2.160416275446569
1,1.8545025587524688,-0.8760249851114151,0.36796103626061993
0,-0.34027639846327756,-1.354695685041392,-1.1188171415782764
0,1.6912962449690172,-0.939002339754583,0.34137632037877746
0,1.8259407914863413,-0.92351867574045,0.29178457910950073
0,-2.037137967420938,-0.931226976728498,1.0742822187618162
1,1.6404376985197662,1.9480086030374746,-0.15623978210903744
0,1.6912962449690172,-0.939002339754583,0.34137632037877746
1,2.4533359818772547,2.70092555461061,-0.4408518439777572
0,0.41727242241764073,-1.129719922514348,0.7239234699684688
1,-0.8156408817767259,-0.8696925515308928,0.4027189506754649
0,0.897937154226211,1.344478590982791,-4.6547787384078845
1,2.3225942749917237,-1.1275314470341864,0.32160361955446815
0,-2.0811677362320027,-0.7629742686022518,0.5577159342645343
1,1.561751067814896,-0.9981087783942176,0.3023936691796159
1,1.3204564851696066,-0.8533552774803123,0.46095314851470703
0,-1.4124771161318161,-0.7701603122192217,0.41513208074117036
1,-0.3916760232271186,2.3276917807457616,0.298668984964476
1,1.2588008381509168,-1.032947022426017,0.41397508703548863
1,0.43770100483671714,1.9778643542855474,0.07933618366841345
0,-1.1766792662711714,-0.8279419750732652,1.0344595382714143
0,-1.4224190359963613,-1.5345348432865933,-3.733361882700202
0,1.5852134657178205,-0.9069923131396811,0.4671445187991735
0,-0.8120733895885021,-0.6135119860957615,0.9698561818947599
1,-2.8696021581813453,-0.8587911494415598,1.173480896048756
0,0.6768138673363404,-0.769316019131923,0.555466769588245
1,1.3210237420463755,-0.9815824157934486,0.4777536088692887
1,1.2751945003949212,-1.2768932995495985,-1.6504022376414347
1,-1.3873465277709778,2.337150253389532,0.3712829463695735
1,1.494428794556234,-1.0058506104012843,0.32718953981425425
0,-1.3030864254160917,-1.2484985124226229,-1.0636394800492135
0,1.2149409627951793,-0.9495723891785467,0.6035218072896847
1,1.3261231114095786,-1.0252051904189505,0.38917921640085024
0,1.505225895125673,2.060752077336478,-0.12344850119434235
1,-1.1261570394109879,2.027332652295032,-0.18966291456525494
0,-3.18178650627352,-0.977960045969852,0.7896990147991911
0,-0.6422358292668675,-0.8939607461387283,0.2521548816204305
1,-0.3693792440439954,-0.606812852675331,0.7201086303011719
0,1.5393842240663662,-1.2023031968958309,-1.66101132771155
0,1.2251397015215857,-1.0368179384295504,0.42637302235280783
0,-0.020889610640431933,-1.0518146922471439,0.8682961687390366
0,-1.460869103973988,-0.7713900426593863,0.7100536538183866
1,-1.038890888838916,-1.374450945661586,-3.875000128746172
0,-2.596634015315021,-0.04469127537447037,1.6282064399401812
0,-0.9467179361058262,-0.6289956501098944,1.0194479231640365
1,-0.5614832647063498,2.0166823510317022,0.027703455472565898
1,1.6627344777028892,-0.9864960303836179,0.2651998632276583
1,-2.6014475789002347,-0.5713695447870211,1.0406964928010394
1,2.061350753580165,0.31181831709374946,0.2079148178980195
0,-2.555877917972476,-0.9785674000545017,1.2487117457224797
0,-3.1453616250318808,1.9290270171408217,-1.2299530517808908
1,-1.14205350934363,-0.9956472608172284,0.3495495189117801
0,-1.0130755890662781,-0.8083136838644575,0.3717317097563601
1,-1.2920608490892205,-0.7614624609631322,0.6961527889577741
1,-2.0269312137528175,-0.9576143330601029,1.244294025936831
0,-2.8327463333458707,-1.3960286650588725,-1.2764823498733227
0,-3.909953562775676,-1.5407821801535442,-3.302051034862657
0,0.7269387307750824,2.1293076716707344,0.020656861148472518
0,1.7198580122351448,-0.8915086491255481,0.4175527775298967
1,-1.7913032573474998,-0.9305179210353702,1.1575084787155965
0,1.573115425261104,1.9402667710304082,-0.13144391147439904
0,-0.6570233506766509,-0.7116612276642368,0.913127462863621
0,1.623973971710355,-0.9467441717616495,0.3661721910134159
0,-0.347302238207336,-1.1777694015334794,0.8151267369753518
1,1.7312223696813527,2.0468669002990776,-0.01628480312411828
1,-2.481957544869044,-1.3714178952471046,-4.153376767675944
0,-0.6120592187555499,-1.1241323658741107,0.8089353666908853
1,-1.9359798569632047,1.416060808233282,-4.663406000229465
1,0.5329866835184747,-1.1207483600671169,0.4042060262566141
0,-2.483456275350611,-1.0144483426729372,1.1353414826194028
1,1.5280899311855651,-1.001979694397751,0.31479160449693505
0,-0.766083275214753,2.1571582775849008,-0.14889141811888928
